Episode,Confidence,Reward,Success
77,0.8361600000000002,90.5985026816871,1
78,0.6000000000000001,87.93606194690564,1
79,0.8642532262603178,90.98156731677219,1
80,0.7952000000000001,95.38276933568312,1
81,0.9725122093056002,95.71077478033156,1
82,0.8550389446446179,92.32627086140815,0
83,0.8506978223823611,91.05609655129275,1
84,0.9780097674444803,95.7334707859571,1
85,0.8088330321144359,96.80012180422047,1
86,0.8035946666666669,87.94265974229054,1
87,0.8497890271366582,92.00892138653137,1
88,0.9328911360000001,93.08255388020005,1
89,0.851259793137898,91.87149051702423,1
90,0.8184949971201203,96.90698462931279,1
91,0.9463129088000002,86.97290435390528,1
92,0.9824078139555843,95.85097942753814,1
93,0.8361600000000002,94.97342557385016,1
94,0.8543411678436518,92.24982744600655,1
95,0.9463129088000002,92.78499035206718,1
96,0.9859262511644675,95.93947577546408,1
97,0.9570503270400001,87.47991495319835,1
98,0.8281293310294296,96.58640734606679,1
99,0.8584729342749216,91.95904498290889,1
100,0.8632489356552314,91.62657002595722,1
101,0.8572658151908519,91.05838435542077,0
102,0.8542337047842604,92.34351071708863,1
103,0.988741000931574,95.7240455284892,1
104,0.6800000000000002,88.98803635659253,1
105,0.99,95.30089521415093,1
106,0.8533869638274084,92.21112631461062,1
107,0.6000000000000001,94.00164112139913,1
108,0.8689280000000001,95.4329211146609,1
109,0.8375034648235438,96.78787123041042,1
110,0.6000000000000001,96.3767480196014,1
111,0.9814736842105264,95.77801613710945,0
112,0.8464733600941292,96.49095913382315,1
113,0.8541381424904981,92.18403900864497,1
114,0.8689280000000001,89.68270716020227,1
115,0.9751789473684211,95.32409371836401,1
116,0.8560377867196712,91.59018481829041,1
117,0.961095538847118,95.53599268976404,0
118,0.814304304761905,85.96792240849588,1
119,0.8587432728539979,92.47717828722594,1
120,0.8619946182831983,92.35606008721912,1
121,0.8655956946265587,91.18313316653828,1
122,0.6800000000000002,93.56477252724298,1
123,0.9570503270400001,93.5282369792416,1
124,0.7440000000000002,94.00481826461996,1
125,0.9656402616320001,92.9417391296685,1
126,0.8549564658530813,96.56978927465956,1
127,0.9506946128958762,95.18804684953328,1
128,0.869399632624324,92.10707142459381,1
129,0.8361600000000002,95.25314390092606,1
130,0.6000000000000001,95.63556804884726,1
131,0.8658900764698296,92.57388471300503,0
132,0.7952000000000001,94.18974273970453,1
133,0.8264434438095241,87.16845058783123,1
134,0.8629125411035177,96.99582039846788,1
135,0.9656402616320001,88.07126112337205,1
136,0.9725122093056002,93.88483627450722,1
137,0.9780097674444803,93.14181181837978,1
138,0.8361600000000002,94.395068067178,1
139,0.8689280000000001,94.43106312375609,1
140,0.8703300328828142,96.51951608079058,1
141,0.8951424000000001,89.97468339535013,1
142,0.6800000000000002,96.615467174695,1
143,0.9161139200000001,89.38727420128774,1
144,0.969074480622251,93.55307787966709,0
145,0.8641406326044352,92.11800336604101,1
146,0.8951424000000001,93.81981235031222,1
147,0.943164385968875,95.46060327432507,1
148,0.9725122093056002,87.30021838882537,1
149,0.9378648421084333,95.94078557690865,1
150,0.9502595844978009,92.7694400288468,0
151,0.9342918736867468,95.28248367653566,1
152,0.8568297474628586,91.31650220247228,0
153,0.8521304646369536,92.46357126069994,1
154,0.9320488835647821,95.68978197898107,1
155,0.849446307193434,91.8761008619667,1
156,0.8483070457547472,92.32307726772262,1
157,0.8483426063007675,92.31862773347613,1
158,0.8951424000000001,94.90165886235054,1
159,0.8389325328253971,85.60295014146956,1
160,0.9366782558335349,93.90689771236143,1
161,0.9161139200000001,94.84417839895308,1
162,0.7440000000000002,88.37742837660376,1
163,0.9161139200000001,93.49811333175596,1
164,0.8511460262603178,86.98658313693085,1
165,0.862735002826436,86.46331332114738,1
166,0.930824292037011,95.28376339123503,1
167,0.9780097674444803,87.4786285556173,1
168,0.9824078139555843,87.03197259792472,1
169,0.7440000000000002,96.93094411896084,1
170,0.9328911360000001,94.64019180717408,1
171,0.8735213355944822,87.02108257995653,1
172,0.9303737193438946,95.71192881327067,1
173,0.9263129088000002,94.74870536073583,0
174,0.8772164072586324,96.72303784257485,1
175,0.9228685088581821,94.99743951862918,1
176,0.6000000000000001,87.47957825701857,1
177,0.9216281404198791,94.7768729036043,1
178,0.9160092713334946,93.86125238263296,0
179,0.6800000000000002,93.71591242438994,1
180,0.8834324530909704,87.12663444756436,1
181,0.9305058720268399,95.17485814713248,1
182,0.9310713642881386,95.91471133301962,1
183,0.9219178969512879,95.03043837369289,1
184,0.8492623203347318,92.4349110110978,1
185,0.6000000000000001,94.98285747899368,1
186,0.8835913076250879,96.85774598031041,1
187,0.9319538656240594,95.39288947547152,1
188,0.9232486032753161,95.34431449998355,1
189,0.9328911360000001,94.35610627335328,1
190,0.9012284696983747,92.7866821666297,1
191,0.9328911360000001,90.85257115841632,1
192,0.850838427696357,91.42515132765882,1
193,0.9252655492869196,95.45469922524657,1
194,0.852892964379308,91.45764742796803,1
195,0.8552873444764194,91.90775282636216,1
196,0.8909827757586998,93.45010291148337,1
197,0.8842147920355312,93.02913280861833,1
198,0.8526509282127145,91.44262931764132,0
199,0.5800000000000001,95.47076269111349,0
200,0.8513515118009409,91.23965720226984,1
201,0.8460812094407528,92.37282936222516,0
202,0.7440000000000002,93.53860173154706,1
203,0.9859262511644675,88.59038702355254,1
204,0.8800991063556978,94.01426273427441,1
205,0.8427186260891877,91.89521285961132,1
206,0.8689280000000001,95.67107335734723,1
207,0.8779923285628192,92.74780479387297,1
208,0.42000000000000004,88.2409486941931,1
209,0.9330630924992476,95.5978939351215,1
210,0.7952000000000001,90.0355323868194,1
211,0.840841567538017,91.79672076423792,1
212,0.9463129088000002,90.77394287960033,1
213,0.84011511449553,91.26945860003323,1
214,0.9282686558175799,95.5333909444144,0
215,0.892460248187062,85.50232932872039,1
216,0.988741000931574,87.32378565528798,1
217,0.9249678658305346,95.73051970933489,1
218,0.9171171498072849,95.32684697646029,0
219,0.9463129088000002,94.50906387314788,1
220,0.8402739097782422,91.7863181695258,1
221,0.8773938628502554,93.61019806156786,1
222,0.8361600000000002,89.96897688174093,1
223,0.8779150902802044,93.91358481856172,1
224,0.99,87.40501801670004,1
225,0.887301531882983,87.26832754045552,0
226,0.8411080167114827,91.52021111410042,1
227,0.9814736842105264,87.75001491056072,0
228,0.9751789473684211,87.49941335987106,1
229,0.8792551491472406,93.67123721057102,1
230,0.4,91.92885764499195,0
231,0.8894817417522443,96.63242347948236,1
232,0.9152124394295358,94.98510525634089,0
233,0.6800000000000002,95.73480709027876,1
234,0.9086405397789228,94.73155481262597,1
235,0.9570503270400001,91.06743667181492,1
236,0.8424516307604906,91.2764169899504,1
237,0.6800000000000002,90.97598198857563,1
238,0.8951424000000001,95.55949890844296,1
239,0.9046902096009161,94.90054013251766,1
240,0.8848412255063864,88.03179024354696,1
241,0.8441740705658394,92.01101646810268,1
242,0.8865853934017955,96.40838946526675,0
243,0.8843435686404033,85.76188290421348,1
244,0.8461725897860048,91.57292591766944,1
245,0.7440000000000002,92.26152597497916,1
246,0.8483666432573753,92.13731313057254,1
247,0.9026995361017855,94.97894789022084,1
248,0.6000000000000001,90.9164958485722,1
249,0.9570503270400001,94.43764585404739,1
250,0.9656402616320001,93.9819795121181,1
251,0.9161139200000001,95.25250781460318,1
252,0.9328911360000001,95.71350193814014,1
253,0.9463129088000002,95.65302842788957,1
254,0.9021596288814285,95.3953806323207,1
255,0.32000000000000006,91.68160914009006,0
256,0.9706193483709274,87.07527085723879,1
257,0.8852683147214365,96.45784995095433,1
258,0.8851377287002262,96.9778896671491,1
259,0.8506933146059004,91.08924914857187,1
260,0.8689280000000001,89.83537987553805,1
261,0.8858879607379588,96.38837118029709,1
262,0.4693333333333334,87.45683636416754,1
263,0.9674045696058329,87.6699846757644,1
264,0.9570503270400001,95.96341585202867,1
265,0.8737744896881628,93.37401160564447,0
266,0.7440000000000002,95.58014543080417,1
267,0.8531036712925635,91.60490868008571,1
268,0.855559860110974,91.64657179686242,1
269,0.9652280035107533,88.27783658784253,1
270,0.8704481631791017,93.25616995942278,1
271,0.9638490694752694,87.63705426091278,1
272,0.8361600000000002,89.99155985384695,1
273,0.8580327937491565,92.01752096564556,1
274,0.8605003090733994,91.1589126076646,1
275,0.9026800840575239,95.2475243569577,1
276,0.9656402616320001,95.39865651632279,1
277,0.9114714976236058,95.31490689785548,1
278,0.8852526326901005,85.95251408406807,1
279,0.5254666666666667,88.13380795874988,1
280,0.903962249064201,95.37300001754734,1
281,0.8687723236467296,94.01634622124946,1
282,0.8629457018041741,91.96721931950162,1
283,0.9725122093056002,95.44056656280982,1
284,0.9630792555802155,86.7855406845617,1
285,0.8653565614433394,91.1928712790764,1
286,0.8683511922507171,94.02376535333494,1
287,0.9656402616320001,90.66564919712334,1
288,0.9780097674444803,95.46660314708676,1
289,0.8688745021876705,93.1594963543732,1
290,0.8677238456458997,92.56103485026046,1
291,0.9057784949035348,94.5876458010653,1
292,0.9627710967718647,88.26612373776156,1
293,0.8872817971617957,96.48595485782936,1
294,0.7952000000000001,96.6381101219209,1
295,0.870041145482237,92.0201319710851,1
296,0.8996227959228279,94.8954415908159,0
297,0.8871494745731331,86.75434493406972,1
298,0.3226666666666667,92.0476835319903,1
299,0.5803733333333334,88.48218842003699,1
300,0.8891357825570229,96.56267448681193,1
301,0.8723041028264676,92.20810072993916,1
302,0.9824078139555843,95.44875574115308,1
303,0.8745099489278408,91.12878360583552,1
304,0.8700996017501365,93.10275363901992,1
305,0.8766571394701416,91.09067458954607,1
306,0.9859262511644675,95.27313963569526,1
307,0.8787450664148231,91.60880835290861,1
308,0.8876982367382624,94.96726112645484,0
309,0.8807738309096363,91.14362870474793,1
310,0.882744064727709,91.16550437883448,1
311,0.8793893586213792,94.98129044790628,1
312,0.8913086260456183,96.55765881896738,1
313,0.8936920621268173,96.91329598406811,1
314,0.5973333333333334,94.77919315139265,1
315,0.988741000931574,95.3538178384492,1
316,0.8962036497014539,96.74684320392373,1
317,0.6800000000000002,89.27917690805978,1
318,0.898781101579345,96.90421937143934,1
319,0.99,95.42969822249005,1
320,0.6800000000000002,90.483892117659,1
321,0.8361600000000002,96.68660964791772,1
322,0.8815798671667826,92.3542474402822,0
323,0.871837257157685,93.84235376826322,1
324,0.9814736842105264,95.84259720027515,0
325,0.8810214694910019,91.74235463493447,1
326,0.8809365785778762,91.95593248608486,1
327,0.9751789473684211,95.51734682027013,1
328,0.9013778224399467,96.95357871461606,1
329,0.9075555764772631,95.90524815365049,1
330,0.8812198510975952,91.4832534494503,1
331,0.8817874750809748,92.34868018708332,1
332,0.7952000000000001,95.79121804401032,1
333,0.9706193483709274,95.35539615339462,1
334,0.9674045696058329,95.6794145171351,1
335,0.8739403939614422,93.1515708315989,1
336,0.9628094700100844,88.89461312834435,1
337,0.882572837207637,91.00841407404366,1
338,0.9039594008091002,96.60473771756466,1
339,0.8738818572674738,95.49542060614519,1
340,0.8762951723120109,93.58451664344886,1
341,0.9725122093056002,93.52499246018061,1
342,0.8788139156273866,93.83492379520959,1
343,0.8814295108802876,92.90041229063533,1
344,0.900945298425058,96.76548684057471,0
345,0.9652280035107533,95.2914090113278,1
346,0.883523058498504,92.38845668197689,1
347,0.8689280000000001,96.42859033756037,1
348,0.8951424000000001,96.6265267155272,1
349,0.9725122093056002,89.34769851192607,1
350,0.9638490694752694,95.6104519562469,1
351,0.9780097674444803,93.7624819816632,1
352,0.884596224576581,91.34802070966757,1
353,0.8840909771252828,92.90745049590947,1
354,0.9631047188652104,88.06250806479643,1
355,0.9630792555802155,95.4755640815296,1
356,0.8857591714420868,91.56369188137327,1
357,0.886985715532048,91.80067325453767,1
358,0.8867599611874059,93.63676336349563,1
359,0.9824078139555843,93.88890036062588,1
360,0.8882552390923051,91.84208835384189,1
361,0.6800000000000002,87.8066139105784,1
362,0.8894079689499248,93.51571311706827,1
363,0.9627710967718647,95.19240930151359,1
364,0.8951424000000001,88.65988883616593,1
365,0.8895515596948967,91.22762866714734,1
366,0.8908620269766967,91.58508059992886,1
367,0.9859262511644675,94.4371012029888,1
368,0.8689280000000001,87.97824589640045,1
369,0.8920141800379887,93.99957289499136,1
370,0.7440000000000002,89.19973633412036,1
371,0.8705340572425506,94.7013275719511,1
372,0.8688410388974889,95.21044578688824,1
373,0.8897195796585066,86.93066786402834,1
374,0.8921768010685369,91.75193274053069,1
375,0.8991346171184249,96.71126490406628,1
376,0.9635872233680305,87.7098983865959,1
377,0.8934882762978675,91.58409906402107,1
378,0.9161139200000001,96.38352949826466,1
379,0.8911139200000002,87.98009421710455,0
380,0.8927280446791863,87.03035195178788,1
381,0.894563724982772,93.13402751026226,1
382,0.8947906210382941,91.53123758056302,1
383,0.8960794104108822,92.00526559151734,1
384,0.8970463288234269,92.79500908229714,1
385,0.9328911360000001,96.9538325334928,1
386,0.988741000931574,93.74773974195682,1
387,0.8960006175615309,87.36515013220503,1
388,0.9628094700100844,96.01776051569607,1
389,0.9780097674444803,89.6046336630333,1
390,0.8973513332067546,91.19002000613247,1
391,0.9631047188652104,96.01157038274675,1
392,0.3581333333333334,91.1480115494124,1
393,0.8994552448769235,93.02471453181043,1
394,0.8986039581316688,91.04630006157151,1
395,0.8998355474577161,92.05912093152385,1
396,0.7952000000000001,91.1413975638261,1
397,0.8951424000000001,88.70566531307858,1
398,0.9010449085544082,91.35655744637856,1
399,0.8617394977846577,95.10067322682104,0
400,0.8994091897013987,87.80490593823937,1
401,0.9642031120277578,88.72055218358899,1
402,0.6278666666666668,95.3917423591797,1
403,0.9649108767189805,86.85363588531771,1
404,0.9824078139555843,89.95609955870124,1
405,0.9028606850944524,87.53930027927125,1
406,0.40650666666666674,91.67891774411419,1
407,0.8571335337115972,94.88829886832413,1
408,0.9022312756807359,91.55483700837699,1
409,0.906288548075562,86.40584770066111,1
410,0.901095365372175,91.51526381289507,0
411,0.9096462230758343,85.78185718024318,1
412,0.9635872233680305,95.81420031014525,1
413,0.7440000000000002,90.08270352585463,1
414,0.8544568269692778,95.22789037042293,1
415,0.45853866666666676,91.54056042464056,1
416,0.9642031120277578,95.43684343894344,1
417,0.9129021636458527,85.8003977082876,1
418,0.9649108767189805,95.97653396593583,1
419,0.8361600000000002,95.9629816098179,1
420,0.9004217468431946,91.6263122144664,1
421,0.9656787013751844,95.4854088071293,1
422,0.853262431272392,94.90999148098318,1
423,0.9017864181237611,93.13483571857444,1
424,0.916036016630968,86.04260539017082,1
425,0.890668913777778,88.29133078565008,1
426,0.9190357098564986,87.08777962726747,1
427,0.9040378301511829,93.8698202905548,1
428,0.9062089875252017,93.09729155886708,1
429,0.9161139200000001,88.87884655959142,1
430,0.5096880761904763,91.6715830071828,1
431,0.9656787013751844,87.35323162099628,1
432,0.9001126783734321,92.33994905676265,1
433,0.99,94.41630672403095,1
434,0.8473158273708548,94.80146860396083,0
435,0.9463129088000002,96.98172458237536,1
436,0.8978679204765235,91.61701717187566,0
437,0.8963163144031969,92.18802079956923,1
438,0.9664823550395415,95.64343153917086,1
439,0.9083005233534948,93.31347134956525,1
440,0.9103138880705509,94.05362191488263,1
441,0.895313921087775,91.85539529095202,1
442,0.9570503270400001,96.45059535252474,1
443,0.894745760526134,91.66474148683568,1
444,0.9218952345518656,85.85299594982109,1
445,0.99,93.48253364318454,1
446,0.9673035310904567,95.48416868487409,1
447,0.9328911360000001,89.63192649041214,1
448,0.9122511104564408,93.3476262058081,1
449,0.9141146138553488,92.88330244228817,1
450,0.9664823550395415,87.897281925267,1
451,0.9263129088000002,89.5744622300151,0
452,0.9681285391580797,95.37365865727931,1
453,0.8945200126762264,91.64140932047343,1
454,0.7952000000000001,89.31064981453923,1
455,0.9689472757709082,95.71489703680622,1
456,0.9656402616320001,96.79157409939064,1
457,0.99,93.36848636370364,1
458,0.9673035310904567,87.10225388331817,1
459,0.9681285391580797,88.68928344419959,1
460,0.9159070756996637,92.95718083066683,1
461,0.9725122093056002,96.68919462376941,1
462,0.9176313209370894,93.42361468157867,1
463,0.9192902419348569,93.84140031439372,1
464,0.8435669476109695,95.35996338094932,1
465,0.9697524152113213,95.8372952273126,1
466,0.9859262511644675,90.14194700741423,1
467,0.7440000000000002,94.50279535908444,1
468,0.988741000931574,91.01240208682583,1
469,0.8982550621157926,96.68901714285882,1
470,0.8945633785620338,91.1254601781275,1
471,0.9689472757709082,88.58584392870164,1
472,0.99,94.28956978406951,1
473,0.8361600000000002,89.69985486588578,1
474,0.99,90.41151087637054,1
475,0.9697524152113213,88.17718224376473,1
476,0.8925351310222225,88.28166879170362,1
477,0.9652756163795834,87.65845061157295,0
478,0.9246129618350409,87.87397849028471,1
479,0.9046866906763639,90.0973595472177,0
480,0.9705387742743202,95.66979806239954,1
481,0.9713028142912511,95.21418896745128,1
482,0.8927340361829604,91.24737528582439,0
483,0.8915068165752345,91.8729424951903,1
484,0.9720422514330009,95.96624052875285,1
485,0.8907564736683509,92.56597540065574,1
486,0.99,94.10121384313702,1
487,0.920886739002431,93.91931015428672,1
488,0.99,93.90631308203555,1
489,0.9224236769162306,93.53536052438197,1
490,0.9727557523659129,95.882726753907,1
491,0.8415202247554423,94.97312535844063,1
492,0.9734426971308257,95.27982913657897,1
493,0.9271903694680328,85.61399272898481,1
494,0.8407837473719215,94.75215480398334,1
495,0.9239038538136863,93.54638314162766,1
496,0.8903829567124586,91.79674671085424,1
497,0.7440000000000002,87.90869509512308,1
498,0.9619640828472564,87.62420327046556,1
499,0.99,93.41068381200681,1
500,0.9741029949139629,95.86249762633071,1
501,0.9780097674444803,97.00781782807847,1
502,0.8689280000000001,89.72713763801117,1
503,0.9701914868402612,95.90144861045165,0
504,0.890306365369967,91.92301385686551,1
505,0.9672643005833201,95.97961688869539,1
506,0.9651157882927431,95.23479210292562,1
507,0.99,93.82130027632937,1
508,0.9635819923363222,95.8102253950087,1
509,0.9218817037406043,93.67158759170208,0
510,0.9625322605357245,95.2690205193061,1
511,0.9824078139555843,96.39240339928214,1
512,0.9595712662778051,86.78380228477009,1
513,0.9618625431224571,96.01593138617177,1
514,0.5577504609523811,92.21136916714231,1
515,0.8410480505291161,95.1954346971859,1
516,0.9579009154612685,88.41475920941619,1
517,0.9859262511644675,96.66399600733278,1
518,0.8951424000000001,88.83783223783995,1
519,0.9567969228452053,88.64979465523676,1
520,0.9205562104501106,93.70966490720997,1
521,0.9614900344979658,95.72669591145757,1
522,0.956135212694769,87.50451373046451,1
523,0.8904629140781519,92.50526584089386,1
524,0.9613488903434707,95.17288203019449,1
525,0.961386804582469,95.17373267924376,1
526,0.8908017038115412,91.62350244252677,1
527,0.8912821397482621,91.68273288977349,1
528,0.8899487887216867,92.28657940250356,0
529,0.8891018881202065,91.43780259405158,1
530,0.99,93.81353850340226,1
531,0.99,90.15673617781786,1
532,0.8886400010622031,92.22762140451742,1
533,0.9615622738546545,95.793926011945,1
534,0.9558172610649062,87.36562658821585,1
535,0.9197783016934219,93.80119655733918,1
536,0.99,91.07071026362715,1
537,0.9618424116763162,95.48502625364836,1
538,0.8420692096540623,95.29653570684405,1
539,0.9622012020683258,95.98716798760286,1
540,0.9194291987317867,93.4661916388358,1
541,0.8436553677232499,94.62247386998001,1
542,0.8884820943077064,91.45368334510071,1
543,0.959046675940375,95.56617433612351,0
544,0.9296310834532141,86.77242645258468,1
545,0.888563453223943,91.56245477555123,1
546,0.8869975515699802,91.51804192302575,0
547,0.8456560014956732,95.14427500709584,1
548,0.6622933333333335,95.23129054072139,1
549,0.9194143267273649,93.70195250621622,1
550,0.8911139200000002,88.80877649824278,0
551,0.9567110249628263,96.01967103876147,1
552,0.9550239923840542,95.42338670298628,1
553,0.99,90.9636910488095,1
554,0.9557649199630361,88.14922969976038,1
555,0.7961600000000002,92.43588641002421,0
556,0.9196584455088761,93.08637693870729,1
557,0.8479533726251101,95.3760980955639,1
558,0.9319401608802184,85.83840338604861,1
559,0.8958462866359598,88.89320039616034,1
560,0.8504557213559021,94.96007738268668,1
561,0.9538497023818197,95.65721991315004,1
562,0.988741000931574,96.71210988941654,1
563,0.6965013333333334,95.28779102650165,1
564,0.9530797619054558,95.62710579938526,1
565,0.8859616776196205,91.7878393337551,1
566,0.9559162837965159,88.55045874768363,1
567,0.920101756407101,93.32006824659571,1
568,0.9526277439505942,95.69704352252919,1
569,0.99,90.61566760642165,1
570,0.99,93.726585248642,1
571,0.9524247758056367,95.67664458866834,1
572,0.885345918672273,91.52412702924522,1
573,0.9524160111206998,95.87474529056126,1
574,0.8689280000000001,95.18434730760752,1
575,0.8530918498119945,95.53687795154391,1
576,0.855806813182929,95.23653908164897,1
577,0.858558494024604,94.76148953287736,1
578,0.9562223887393405,88.97438720654742,1
579,0.7952000000000001,85.75535469724488,1
580,0.9525578088965599,95.18235331746959,1
581,0.9176198666641424,93.73374590774137,0
582,0.8850624492235327,92.41996549844832,1
583,0.8832711983168793,90.98899707075223,0
584,0.8820555551447316,91.34620444516283,1
585,0.597632,88.62908881103819,0
586,0.8613148803260663,95.43320082527693,1
587,0.99,96.84777397106663,1
588,0.8812966180288289,92.5057109411152,1
589,0.9528154778864788,95.71316917629315,1
590,0.8833436959754346,89.3554713871489,0
591,0.953161473218274,95.7271444457231,1
592,0.99,93.96471011287319,1
593,0.9524779109914725,88.26949107192925,0
594,0.8640519042608531,95.17100875292282,1
595,0.8808993633885804,91.4090671347687,1
596,0.9535739546940223,95.5413024741096,1
597,0.8807878667792405,91.14335796407069,1
598,0.8809014798640704,91.69862323995089,1
599,0.9540356343434532,95.6404104977799,1
600,0.8811917721265505,91.11816158532434,1
601,0.99,94.16696014588763,1
602,0.8816200843679071,92.26171540346209,1
603,0.99,90.5294044146035,1
604,0.99,96.59513192009919,1
605,0.9545328553008495,96.01247909651823,1
606,0.9550548556692511,95.47525853204769,1
607,0.9497374308339944,87.6814717927622,1
608,0.9555931803100488,96.02848422334652,1
609,0.99,96.48082871963999,1
610,0.8821555716265571,91.3482622224979,1
611,0.9341235572756034,87.96608793545948,1
612,0.99,96.47925871118473,1
613,0.9561412109147057,95.95092189372963,1
614,0.8827736376291146,91.49115375235334,1
615,0.99,93.87964865533729,1
616,0.8667517274903151,94.87725236189266,1
617,0.99,96.50697534546956,1
618,0.99,96.6776256851929,1
619,0.9128837721191928,93.33389262803844,0
620,0.9566937906495728,95.48274807647677,1
621,0.8834546824610153,91.6747167046891,1
622,0.9094114953072947,93.58478872068687,1
623,0.9361877347093717,88.02848993811753,1
624,0.9572469244115502,95.77437934453948,1
625,0.884183100807522,92.53919273709496,1
626,0.9477899446671956,87.77013516904952,1
627,0.8694013819922523,95.50764106291707,1
628,0.871991693829096,94.96866585070373,1
629,0.9577975395292402,95.68817754133957,1
630,0.9464672498514035,87.19117184975944,1
631,0.9069409609517182,93.29937315045476,1
632,0.9052629136889108,93.09535804221771,1
633,0.8849464806460177,91.30301251894427,1
634,0.885734962294592,91.14307869003048,1
635,0.8745164319863539,94.94872138202662,1
636,0.8865407257411855,92.07210740174925,1
637,0.8873575805929484,91.74603734276207,1
638,0.8759057260111169,87.9637114615712,1
639,0.8881806381177696,91.86230614425136,1
640,0.958343294781287,95.62124790413031,1
641,0.890668913777778,89.223240517795,1
642,0.876971636155121,95.06888672304375,1
643,0.8756513829981709,94.9894440662873,0
644,0.9042103309511287,93.70854064028458,1
645,0.9456353383426613,88.83767771120645,1
646,0.9588824280328219,95.73681807963094,1
647,0.8890060489557542,91.99796794044401,1
648,0.99,96.73929414011822,1
649,0.8750665609439914,95.3905686949927,1
650,0.99,93.80358704446746,1
651,0.8925351310222225,89.34480298067369,1
652,0.9594136347339498,95.74794848722273,1
653,0.8750532487551932,94.80214840273506,1
654,0.903649954901748,93.14250609038504,1
655,0.9451875159571479,87.83514620091597,1
656,0.903475519476954,93.24428649516335,1
657,0.8898307933630767,91.93373550705898,1
658,0.8754811954953826,94.68936054917565,1
659,0.8958462866359598,89.5914290356968,1
660,0.99,94.17329827713638,1
661,0.9599359710782992,95.59942727587539,1
662,0.9604487768626394,95.82229491702022,1
663,0.9450389016546072,88.73004729357018,1
664,0.8891373619631886,92.1852621365831,0
665,0.9036023333897825,93.2339540798952,1
666,0.8887534985931074,92.52638126754891,1
667,0.9609516140827041,95.25048572282714,1
668,0.99,89.18800072697975,1
669,0.8886147391729934,92.17840466651855,1
670,0.9000103626421012,89.3755735755848,1
671,0.945122030414595,87.79992373902054,1
672,0.99,96.56460998406183,1
673,0.8762470253618234,94.57898086002209,1
674,0.99,94.17082958488125,1
675,0.8772688067301367,95.2305783867007,1
676,0.8886695691161726,91.12278236482085,1
677,0.9418119100459618,86.8502801709733,0
